model-1588501844, 1588501878.839, 0.67, 0.1989, 0.75, 0.183
model-1588501844, 1588501878.881, 0.77, 0.1652, 0.69, 0.2035
model-1588501844, 1588501878.925, 0.66, 0.225, 0.77, 0.1672
model-1588501844, 1588501878.968, 0.74, 0.1705, 0.79, 0.1527
model-1588501844, 1588501879.01, 0.74, 0.185, 0.75, 0.1752
model-1588501844, 1588501879.056, 0.77, 0.142, 0.73, 0.1759
model-1588501844, 1588501879.098, 0.75, 0.1859, 0.78, 0.1665
model-1588501844, 1588501879.14, 0.76, 0.1655, 0.74, 0.1832
model-1588501844, 1588501879.183, 0.67, 0.1989, 0.73, 0.1828
model-1588501844, 1588501879.225, 0.78, 0.181, 0.72, 0.1823
model-1588501844, 1588501879.268, 0.72, 0.1945, 0.74, 0.1863
model-1588501844, 1588501879.313, 0.75, 0.1641, 0.73, 0.1788
model-1588501844, 1588501879.356, 0.81, 0.1416, 0.75, 0.1493
model-1588501844, 1588501879.399, 0.75, 0.1744, 0.71, 0.1969
model-1588501844, 1588501879.443, 0.79, 0.1571, 0.73, 0.1648
model-1588501844, 1588501879.491, 0.67, 0.2049, 0.82, 0.1348
model-1588501844, 1588501879.538, 0.78, 0.1562, 0.78, 0.1735
model-1588501844, 1588501879.595, 0.76, 0.1529, 0.7, 0.1916
model-1588501844, 1588501879.653, 0.71, 0.1847, 0.67, 0.2165
model-1588501844, 1588501879.703, 0.74, 0.1733, 0.71, 0.1777
model-1588501844, 1588501879.757, 0.72, 0.1811, 0.73, 0.1859
model-1588501844, 1588501879.806, 0.66, 0.2271, 0.79, 0.152
model-1588501844, 1588501879.857, 0.73, 0.1653, 0.75, 0.1738
model-1588501844, 1588501879.908, 0.72, 0.1844, 0.7, 0.1947
model-1588501844, 1588501879.958, 0.8, 0.1635, 0.69, 0.1905
model-1588501844, 1588501880.008, 0.81, 0.1448, 0.76, 0.1724
model-1588501844, 1588501880.068, 0.74, 0.1828, 0.79, 0.1456
model-1588501844, 1588501880.117, 0.72, 0.1746, 0.72, 0.1978
model-1588501844, 1588501880.167, 0.76, 0.1729, 0.67, 0.2043
model-1588501844, 1588501880.222, 0.77, 0.1719, 0.73, 0.1709
model-1588501844, 1588501880.269, 0.7, 0.2066, 0.78, 0.1808
model-1588501844, 1588501880.32, 0.72, 0.1648, 0.69, 0.1896
model-1588501844, 1588501880.369, 0.67, 0.1905, 0.72, 0.1777
model-1588501844, 1588501880.419, 0.73, 0.1783, 0.78, 0.1441
model-1588501844, 1588501880.476, 0.76, 0.1812, 0.76, 0.1518
model-1588501844, 1588501880.529, 0.81, 0.1291, 0.71, 0.1789
model-1588501844, 1588501880.576, 0.77, 0.158, 0.77, 0.1517
model-1588501844, 1588501880.624, 0.71, 0.1761, 0.7, 0.193
model-1588501844, 1588501880.671, 0.84, 0.1244, 0.8, 0.1561
model-1588501844, 1588501880.716, 0.75, 0.1672, 0.79, 0.1585
model-1588501844, 1588501880.766, 0.76, 0.1687, 0.74, 0.1936
model-1588501844, 1588501880.816, 0.73, 0.1772, 0.76, 0.1711
model-1588501844, 1588501880.868, 0.68, 0.1835, 0.72, 0.2025
model-1588501844, 1588501880.918, 0.77, 0.145, 0.7, 0.1822
model-1588501844, 1588501880.964, 0.8, 0.1628, 0.68, 0.2048
model-1588501844, 1588501881.007, 0.72, 0.1675, 0.77, 0.1743
model-1588501844, 1588501881.059, 0.72, 0.1717, 0.79, 0.1675
model-1588501844, 1588501881.11, 0.79, 0.1259, 0.76, 0.1869
model-1588501844, 1588501881.165, 0.73, 0.1779, 0.71, 0.1933
model-1588501844, 1588501881.218, 0.74, 0.1773, 0.73, 0.1635
model-1588501844, 1588501881.267, 0.75, 0.1761, 0.68, 0.1796
model-1588501844, 1588501881.312, 0.76, 0.1654, 0.67, 0.2044
model-1588501844, 1588501881.358, 0.8, 0.1485, 0.69, 0.1806
model-1588501844, 1588501881.406, 0.75, 0.17, 0.7, 0.2028
model-1588501844, 1588501881.45, 0.82, 0.128, 0.72, 0.189
model-1588501844, 1588501881.502, 0.68, 0.2232, 0.86, 0.1242
model-1588501844, 1588501881.555, 0.73, 0.1814, 0.71, 0.1778
model-1588501844, 1588501881.602, 0.73, 0.1779, 0.66, 0.2128
model-1588501844, 1588501881.656, 0.71, 0.2096, 0.78, 0.1545
model-1588501844, 1588501881.703, 0.69, 0.1892, 0.79, 0.1545
model-1588501844, 1588501881.753, 0.78, 0.161, 0.74, 0.1614
model-1588501844, 1588501881.801, 0.7, 0.1652, 0.78, 0.1566
model-1588501844, 1588501881.85, 0.74, 0.1793, 0.67, 0.189
model-1588501844, 1588501881.899, 0.74, 0.1527, 0.67, 0.212
model-1588501844, 1588501881.945, 0.76, 0.1696, 0.69, 0.1778
model-1588501844, 1588501881.997, 0.84, 0.149, 0.78, 0.144
model-1588501844, 1588501882.04, 0.8, 0.1405, 0.71, 0.1935
model-1588501844, 1588501882.084, 0.73, 0.1726, 0.79, 0.1647
model-1588501844, 1588501882.132, 0.7, 0.1841, 0.69, 0.1984
model-1588501844, 1588501882.187, 0.74, 0.1791, 0.62, 0.2287
model-1588501844, 1588501882.244, 0.66, 0.2245, 0.65, 0.2137
model-1588501844, 1588501882.297, 0.7, 0.1881, 0.79, 0.1589
model-1588501844, 1588501882.348, 0.78, 0.1532, 0.69, 0.1839
model-1588501844, 1588501882.4, 0.72, 0.1917, 0.72, 0.2056
model-1588501844, 1588501882.451, 0.73, 0.21, 0.73, 0.1903
model-1588501844, 1588501882.499, 0.66, 0.196, 0.66, 0.2215
model-1588501844, 1588501882.541, 0.76, 0.1419, 0.73, 0.1687
model-1588501844, 1588501882.583, 0.75, 0.165, 0.74, 0.1714
model-1588501844, 1588501882.627, 0.68, 0.2021, 0.71, 0.2032
model-1588501844, 1588501882.67, 0.77, 0.1518, 0.71, 0.2058
model-1588501844, 1588501882.712, 0.67, 0.1962, 0.77, 0.1648
model-1588501844, 1588501882.759, 0.71, 0.188, 0.67, 0.1993
model-1588501844, 1588501882.802, 0.79, 0.1666, 0.74, 0.1732
model-1588501844, 1588501882.845, 0.77, 0.1508, 0.72, 0.1704
model-1588501844, 1588501882.89, 0.72, 0.1755, 0.69, 0.1905
model-1588501844, 1588501882.933, 0.77, 0.1518, 0.76, 0.1655
model-1588501844, 1588501882.976, 0.8, 0.1684, 0.73, 0.1831
model-1588501844, 1588501883.021, 0.84, 0.132, 0.76, 0.1575
model-1588501844, 1588501883.065, 0.73, 0.1795, 0.77, 0.1506
model-1588501844, 1588501883.107, 0.81, 0.1564, 0.73, 0.2003
model-1588501844, 1588501883.15, 0.76, 0.145, 0.79, 0.1513
model-1588501844, 1588501883.192, 0.84, 0.1337, 0.72, 0.1849
model-1588501844, 1588501883.234, 0.67, 0.195, 0.81, 0.1461
model-1588501844, 1588501883.281, 0.75, 0.1674, 0.72, 0.1961
model-1588501844, 1588501883.33, 0.75, 0.1687, 0.76, 0.1612
model-1588501844, 1588501883.376, 0.71, 0.1805, 0.71, 0.1998
model-1588501844, 1588501883.422, 0.73, 0.181, 0.74, 0.1785
model-1588501844, 1588501883.465, 0.76, 0.155, 0.75, 0.1691
model-1588501844, 1588501883.51, 0.76, 0.1706, 0.69, 0.1994
model-1588501844, 1588501883.554, 0.7, 0.1863, 0.73, 0.19
model-1588501844, 1588501883.597, 0.82, 0.1308, 0.73, 0.1675
model-1588501844, 1588501883.639, 0.72, 0.1819, 0.69, 0.2006
model-1588501844, 1588501883.682, 0.75, 0.1654, 0.72, 0.1899
model-1588501844, 1588501883.725, 0.75, 0.1754, 0.65, 0.2168
model-1588501844, 1588501883.768, 0.8, 0.1456, 0.83, 0.1268
model-1588501844, 1588501883.817, 0.83, 0.1588, 0.78, 0.1554
model-1588501844, 1588501883.859, 0.76, 0.1569, 0.72, 0.1612
model-1588501844, 1588501883.901, 0.82, 0.1472, 0.7, 0.2082
model-1588501844, 1588501883.947, 0.68, 0.1941, 0.67, 0.1994
model-1588501844, 1588501883.99, 0.77, 0.1576, 0.71, 0.2068
model-1588501844, 1588501884.033, 0.76, 0.1603, 0.78, 0.137
model-1588501844, 1588501884.078, 0.77, 0.1699, 0.79, 0.1414
model-1588501844, 1588501884.12, 0.77, 0.1673, 0.72, 0.1811
model-1588501844, 1588501884.163, 0.84, 0.1285, 0.78, 0.1596
model-1588501844, 1588501884.206, 0.74, 0.1616, 0.76, 0.1687
model-1588501844, 1588501884.249, 0.65, 0.2169, 0.8, 0.1375
model-1588501844, 1588501884.291, 0.69, 0.1933, 0.8, 0.1356
model-1588501844, 1588501884.334, 0.7, 0.1994, 0.7, 0.2026
model-1588501844, 1588501884.377, 0.76, 0.1818, 0.72, 0.1744
model-1588501844, 1588501884.419, 0.72, 0.1839, 0.73, 0.1825
model-1588501844, 1588501884.465, 0.79, 0.1682, 0.67, 0.1924
model-1588501844, 1588501884.507, 0.74, 0.177, 0.8, 0.145
model-1588501844, 1588501884.55, 0.74, 0.1589, 0.81, 0.1634
model-1588501844, 1588501884.593, 0.76, 0.143, 0.67, 0.2074
model-1588501844, 1588501884.635, 0.85, 0.1236, 0.74, 0.1849
model-1588501844, 1588501884.678, 0.74, 0.1757, 0.79, 0.1575
model-1588501844, 1588501884.723, 0.77, 0.1553, 0.69, 0.1814
model-1588501844, 1588501884.766, 0.74, 0.1577, 0.73, 0.1814
model-1588501844, 1588501884.809, 0.71, 0.1922, 0.73, 0.1718
model-1588501844, 1588501884.853, 0.79, 0.1457, 0.72, 0.1699
model-1588501844, 1588501884.896, 0.81, 0.1574, 0.72, 0.1954
model-1588501844, 1588501884.938, 0.75, 0.1725, 0.7, 0.1931
model-1588501844, 1588501884.984, 0.75, 0.1807, 0.71, 0.1766
model-1588501844, 1588501885.027, 0.79, 0.1818, 0.72, 0.1898
model-1588501844, 1588501885.069, 0.77, 0.1546, 0.78, 0.1586
model-1588501844, 1588501885.115, 0.7, 0.1829, 0.73, 0.1898
model-1588501844, 1588501885.158, 0.72, 0.1883, 0.69, 0.1788
model-1588501844, 1588501885.2, 0.77, 0.1763, 0.73, 0.1691
model-1588501844, 1588501885.244, 0.77, 0.1492, 0.69, 0.1968
model-1588501844, 1588501885.276, 0.83, 0.1248, 0.72, 0.1886
model-1588501844, 1588501885.323, 0.75, 0.1783, 0.71, 0.1796
model-1588501844, 1588501885.366, 0.79, 0.1405, 0.82, 0.149
model-1588501844, 1588501885.408, 0.74, 0.1687, 0.71, 0.192
model-1588501844, 1588501885.454, 0.77, 0.1672, 0.76, 0.1568
model-1588501844, 1588501885.497, 0.76, 0.1701, 0.76, 0.1865
model-1588501844, 1588501885.539, 0.7, 0.1902, 0.78, 0.151
model-1588501844, 1588501885.583, 0.74, 0.1571, 0.75, 0.1564
model-1588501844, 1588501885.625, 0.8, 0.1394, 0.67, 0.2177
model-1588501844, 1588501885.668, 0.74, 0.1732, 0.74, 0.165
model-1588501844, 1588501885.718, 0.82, 0.1404, 0.67, 0.2111
model-1588501844, 1588501885.761, 0.79, 0.1321, 0.7, 0.1957
model-1588501844, 1588501885.803, 0.78, 0.1621, 0.75, 0.1758
model-1588501844, 1588501885.847, 0.79, 0.1397, 0.79, 0.1569
model-1588501844, 1588501885.891, 0.84, 0.1342, 0.85, 0.1211
model-1588501844, 1588501885.934, 0.77, 0.1637, 0.77, 0.1583
model-1588501844, 1588501885.978, 0.76, 0.1721, 0.68, 0.2064
model-1588501844, 1588501886.021, 0.8, 0.1464, 0.75, 0.1666
model-1588501844, 1588501886.064, 0.76, 0.144, 0.8, 0.1582
model-1588501844, 1588501886.108, 0.71, 0.196, 0.76, 0.1572
model-1588501844, 1588501886.152, 0.79, 0.1534, 0.82, 0.1364
model-1588501844, 1588501886.195, 0.82, 0.1478, 0.7, 0.1814
model-1588501844, 1588501886.239, 0.83, 0.1429, 0.75, 0.1703
model-1588501844, 1588501886.281, 0.79, 0.1396, 0.77, 0.1529
model-1588501844, 1588501886.323, 0.84, 0.1332, 0.77, 0.158
model-1588501844, 1588501886.367, 0.8, 0.1583, 0.85, 0.1167
model-1588501844, 1588501886.409, 0.74, 0.1975, 0.73, 0.1789
model-1588501844, 1588501886.451, 0.73, 0.169, 0.72, 0.1837
model-1588501844, 1588501886.495, 0.83, 0.1375, 0.78, 0.1498
model-1588501844, 1588501886.538, 0.75, 0.1801, 0.72, 0.1822
model-1588501844, 1588501886.58, 0.8, 0.1567, 0.79, 0.1408
model-1588501844, 1588501886.627, 0.83, 0.1246, 0.75, 0.1594
model-1588501844, 1588501886.669, 0.82, 0.1279, 0.74, 0.1797
model-1588501844, 1588501886.711, 0.79, 0.1532, 0.77, 0.1443
model-1588501844, 1588501886.754, 0.74, 0.1691, 0.76, 0.1523
model-1588501844, 1588501886.796, 0.79, 0.1539, 0.7, 0.2063
model-1588501844, 1588501886.839, 0.7, 0.1751, 0.75, 0.1815
model-1588501844, 1588501886.891, 0.77, 0.1644, 0.76, 0.1629
model-1588501844, 1588501886.936, 0.76, 0.1575, 0.81, 0.1543
model-1588501844, 1588501886.984, 0.77, 0.1669, 0.79, 0.1558
model-1588501844, 1588501887.031, 0.82, 0.1214, 0.78, 0.1543
model-1588501844, 1588501887.074, 0.8, 0.1446, 0.77, 0.1558
model-1588501844, 1588501887.116, 0.8, 0.1463, 0.8, 0.1646
model-1588501844, 1588501887.161, 0.84, 0.1259, 0.74, 0.1605
model-1588501844, 1588501887.22, 0.75, 0.1532, 0.81, 0.1348
model-1588501844, 1588501887.275, 0.71, 0.1564, 0.73, 0.2002
model-1588501844, 1588501887.324, 0.74, 0.1637, 0.69, 0.2022
model-1588501844, 1588501887.367, 0.71, 0.2036, 0.75, 0.1741
model-1588501844, 1588501887.411, 0.7, 0.1944, 0.73, 0.19
model-1588501844, 1588501887.465, 0.82, 0.1509, 0.62, 0.239
model-1588501844, 1588501887.512, 0.83, 0.1313, 0.78, 0.168
model-1588501844, 1588501887.557, 0.76, 0.1654, 0.68, 0.2217
model-1588501844, 1588501887.607, 0.73, 0.1863, 0.7, 0.2062
model-1588501844, 1588501887.665, 0.8, 0.1528, 0.71, 0.1718
model-1588501844, 1588501887.719, 0.73, 0.1975, 0.68, 0.2337
model-1588501844, 1588501887.77, 0.64, 0.2134, 0.69, 0.2069
model-1588501844, 1588501887.817, 0.74, 0.1781, 0.68, 0.1964
model-1588501844, 1588501887.863, 0.68, 0.2225, 0.73, 0.1809
model-1588501844, 1588501887.918, 0.79, 0.1405, 0.77, 0.1763
model-1588501844, 1588501887.965, 0.74, 0.167, 0.66, 0.215
model-1588501844, 1588501888.009, 0.7, 0.1849, 0.65, 0.2243
model-1588501844, 1588501888.054, 0.73, 0.182, 0.77, 0.1633
model-1588501844, 1588501888.099, 0.72, 0.1786, 0.67, 0.2045
model-1588501844, 1588501888.142, 0.77, 0.1732, 0.77, 0.1578
model-1588501844, 1588501888.188, 0.77, 0.1556, 0.75, 0.1684
model-1588501844, 1588501888.231, 0.71, 0.1899, 0.73, 0.1721
model-1588501844, 1588501888.273, 0.79, 0.1562, 0.68, 0.2218
model-1588501844, 1588501888.318, 0.72, 0.2014, 0.68, 0.2105
model-1588501844, 1588501888.362, 0.75, 0.1575, 0.77, 0.1584
model-1588501844, 1588501888.404, 0.71, 0.1972, 0.75, 0.1687
model-1588501844, 1588501888.45, 0.74, 0.1876, 0.72, 0.164
model-1588501844, 1588501888.493, 0.77, 0.1421, 0.71, 0.175
model-1588501844, 1588501888.537, 0.74, 0.1724, 0.62, 0.246
model-1588501844, 1588501888.581, 0.76, 0.1788, 0.67, 0.2142
model-1588501844, 1588501888.624, 0.75, 0.1769, 0.73, 0.1703
model-1588501844, 1588501888.667, 0.78, 0.1459, 0.69, 0.1899
model-1588501844, 1588501888.71, 0.76, 0.1756, 0.71, 0.1684
model-1588501844, 1588501888.753, 0.77, 0.1605, 0.69, 0.1995
model-1588501844, 1588501888.796, 0.76, 0.1746, 0.66, 0.2204
model-1588501844, 1588501888.842, 0.78, 0.1651, 0.72, 0.1752
model-1588501844, 1588501888.885, 0.74, 0.1897, 0.76, 0.1631
model-1588501844, 1588501888.927, 0.81, 0.1511, 0.79, 0.1588
model-1588501844, 1588501888.971, 0.7, 0.1938, 0.77, 0.1516
model-1588501844, 1588501889.014, 0.77, 0.1649, 0.69, 0.1906
model-1588501844, 1588501889.056, 0.67, 0.1735, 0.71, 0.1681
model-1588501844, 1588501889.102, 0.7, 0.1802, 0.75, 0.1669
model-1588501844, 1588501889.144, 0.71, 0.1956, 0.72, 0.1717
model-1588501844, 1588501889.191, 0.79, 0.1511, 0.74, 0.1611
model-1588501844, 1588501889.238, 0.71, 0.2135, 0.74, 0.1788
model-1588501844, 1588501889.28, 0.76, 0.1629, 0.77, 0.1636
model-1588501844, 1588501889.322, 0.76, 0.1691, 0.75, 0.1792
model-1588501844, 1588501889.365, 0.82, 0.1357, 0.79, 0.1531
model-1588501844, 1588501889.41, 0.72, 0.1845, 0.76, 0.1659
model-1588501844, 1588501889.452, 0.78, 0.1568, 0.79, 0.1651
model-1588501844, 1588501889.498, 0.71, 0.1805, 0.73, 0.1894
model-1588501844, 1588501889.541, 0.78, 0.1765, 0.79, 0.1347
model-1588501844, 1588501889.584, 0.68, 0.189, 0.79, 0.1331
model-1588501844, 1588501889.629, 0.74, 0.1566, 0.76, 0.1562
model-1588501844, 1588501889.671, 0.88, 0.1246, 0.78, 0.1769
model-1588501844, 1588501889.714, 0.75, 0.1613, 0.75, 0.1684
model-1588501844, 1588501889.76, 0.85, 0.1393, 0.8, 0.156
model-1588501844, 1588501889.803, 0.72, 0.1909, 0.8, 0.1517
model-1588501844, 1588501889.846, 0.78, 0.1505, 0.77, 0.1712
model-1588501844, 1588501889.89, 0.79, 0.1467, 0.77, 0.1737
model-1588501844, 1588501889.932, 0.7, 0.1768, 0.76, 0.174
model-1588501844, 1588501889.975, 0.78, 0.1595, 0.66, 0.2137
model-1588501844, 1588501890.02, 0.75, 0.1699, 0.7, 0.1983
model-1588501844, 1588501890.067, 0.66, 0.2164, 0.71, 0.2126
model-1588501844, 1588501890.115, 0.75, 0.1526, 0.76, 0.171
model-1588501844, 1588501890.163, 0.76, 0.1686, 0.73, 0.1965
model-1588501844, 1588501890.205, 0.79, 0.1557, 0.78, 0.1479
model-1588501844, 1588501890.25, 0.83, 0.1282, 0.79, 0.142
model-1588501844, 1588501890.3, 0.76, 0.1686, 0.85, 0.1203
model-1588501844, 1588501890.347, 0.74, 0.1523, 0.74, 0.1784
model-1588501844, 1588501890.393, 0.81, 0.1606, 0.69, 0.1715
model-1588501844, 1588501890.44, 0.77, 0.1612, 0.68, 0.2045
model-1588501844, 1588501890.484, 0.7, 0.194, 0.79, 0.149
model-1588501844, 1588501890.529, 0.76, 0.1483, 0.85, 0.1231
model-1588501844, 1588501890.578, 0.73, 0.1761, 0.82, 0.1306
model-1588501844, 1588501890.621, 0.73, 0.1687, 0.68, 0.2072
model-1588501844, 1588501890.664, 0.78, 0.1631, 0.74, 0.1933
model-1588501844, 1588501890.709, 0.78, 0.1364, 0.74, 0.1686
model-1588501844, 1588501890.754, 0.78, 0.1455, 0.71, 0.1568
model-1588501844, 1588501890.796, 0.72, 0.1691, 0.74, 0.1731
model-1588501844, 1588501890.84, 0.88, 0.1204, 0.77, 0.1545
model-1588501844, 1588501890.882, 0.74, 0.1557, 0.73, 0.1721
model-1588501844, 1588501890.926, 0.8, 0.1428, 0.83, 0.1415
model-1588501844, 1588501890.97, 0.76, 0.1644, 0.73, 0.1691
model-1588501844, 1588501891.012, 0.72, 0.1738, 0.73, 0.1652
model-1588501844, 1588501891.054, 0.83, 0.1286, 0.71, 0.2014
model-1588501844, 1588501891.099, 0.79, 0.1653, 0.77, 0.1795
model-1588501844, 1588501891.141, 0.78, 0.167, 0.74, 0.1718
model-1588501844, 1588501891.184, 0.76, 0.1657, 0.72, 0.1673
model-1588501844, 1588501891.229, 0.83, 0.1131, 0.75, 0.1825
model-1588501844, 1588501891.271, 0.73, 0.173, 0.74, 0.1932
model-1588501844, 1588501891.314, 0.78, 0.1617, 0.74, 0.1967
model-1588501844, 1588501891.36, 0.77, 0.1521, 0.8, 0.1472
model-1588501844, 1588501891.409, 0.74, 0.1617, 0.78, 0.1659
model-1588501844, 1588501891.454, 0.75, 0.1476, 0.84, 0.1298
model-1588501844, 1588501891.504, 0.72, 0.1741, 0.8, 0.1408
model-1588501844, 1588501891.548, 0.85, 0.1199, 0.78, 0.1437
model-1588501844, 1588501891.594, 0.72, 0.1981, 0.79, 0.1524
model-1588501844, 1588501891.64, 0.75, 0.1668, 0.77, 0.1564
model-1588501844, 1588501891.682, 0.75, 0.1723, 0.73, 0.1788
model-1588501844, 1588501891.725, 0.72, 0.2044, 0.73, 0.1677
model-1588501844, 1588501891.768, 0.74, 0.1763, 0.73, 0.1739
model-1588501844, 1588501891.814, 0.79, 0.1645, 0.81, 0.1492
model-1588501844, 1588501891.856, 0.73, 0.1591, 0.73, 0.1782
model-1588501844, 1588501891.902, 0.75, 0.1795, 0.74, 0.1777
model-1588501844, 1588501891.944, 0.8, 0.1478, 0.69, 0.2173
model-1588501844, 1588501891.987, 0.76, 0.1761, 0.77, 0.1574
model-1588501844, 1588501892.031, 0.83, 0.1384, 0.78, 0.1728
model-1588501844, 1588501892.073, 0.83, 0.125, 0.71, 0.1928
model-1588501844, 1588501892.115, 0.74, 0.1612, 0.76, 0.1679
model-1588501844, 1588501892.158, 0.72, 0.1748, 0.73, 0.175
model-1588501844, 1588501892.2, 0.73, 0.1684, 0.76, 0.1755
model-1588501844, 1588501892.243, 0.7, 0.1975, 0.77, 0.151
model-1588501844, 1588501892.286, 0.71, 0.1891, 0.81, 0.14
model-1588501844, 1588501892.329, 0.78, 0.1485, 0.74, 0.185
model-1588501844, 1588501892.371, 0.74, 0.1802, 0.71, 0.1987
model-1588501844, 1588501892.414, 0.64, 0.1994, 0.77, 0.1673
model-1588501844, 1588501892.459, 0.7, 0.1621, 0.71, 0.1718
model-1588501844, 1588501892.501, 0.79, 0.1421, 0.77, 0.1515
model-1588501844, 1588501892.544, 0.8, 0.1551, 0.77, 0.1518
model-1588501844, 1588501892.586, 0.7, 0.1881, 0.77, 0.174
model-1588501844, 1588501892.628, 0.81, 0.1356, 0.67, 0.211
model-1588501844, 1588501892.672, 0.76, 0.1676, 0.74, 0.1735
model-1588501844, 1588501892.714, 0.73, 0.1713, 0.72, 0.1877
model-1588501844, 1588501892.756, 0.75, 0.1694, 0.73, 0.1984
model-1588501844, 1588501892.799, 0.83, 0.1487, 0.75, 0.1681
model-1588501844, 1588501892.842, 0.8, 0.142, 0.77, 0.1611
model-1588501844, 1588501892.883, 0.81, 0.1381, 0.75, 0.1733
model-1588501844, 1588501892.929, 0.8, 0.1483, 0.69, 0.1961
model-1588501844, 1588501892.971, 0.86, 0.116, 0.8, 0.1517
model-1588501844, 1588501893.013, 0.76, 0.1649, 0.82, 0.1406
model-1588501844, 1588501893.058, 0.8, 0.1429, 0.83, 0.1402
model-1588501844, 1588501893.1, 0.8, 0.1225, 0.82, 0.1414
model-1588501844, 1588501893.142, 0.81, 0.1328, 0.69, 0.2088
model-1588501844, 1588501893.189, 0.72, 0.1936, 0.76, 0.1586
model-1588501844, 1588501893.231, 0.75, 0.1597, 0.8, 0.1293
model-1588501844, 1588501893.274, 0.75, 0.1689, 0.74, 0.1678
model-1588501844, 1588501893.321, 0.71, 0.1595, 0.69, 0.2008
model-1588501844, 1588501893.364, 0.74, 0.1631, 0.75, 0.1801
model-1588501844, 1588501893.406, 0.82, 0.1303, 0.72, 0.1705
model-1588501844, 1588501893.45, 0.78, 0.1583, 0.76, 0.1538
model-1588501844, 1588501893.493, 0.71, 0.1744, 0.78, 0.1684
model-1588501844, 1588501893.536, 0.88, 0.1016, 0.74, 0.1783
model-1588501844, 1588501893.582, 0.75, 0.1648, 0.8, 0.1517
model-1588501844, 1588501893.625, 0.75, 0.158, 0.72, 0.1785
model-1588501844, 1588501893.671, 0.75, 0.1732, 0.77, 0.1624
model-1588501844, 1588501893.718, 0.81, 0.1391, 0.76, 0.1714
model-1588501844, 1588501893.763, 0.81, 0.1487, 0.76, 0.1589
model-1588501844, 1588501893.806, 0.77, 0.147, 0.71, 0.1689
model-1588501844, 1588501893.858, 0.82, 0.1585, 0.77, 0.1708
model-1588501844, 1588501893.906, 0.7, 0.1925, 0.76, 0.1662
model-1588501844, 1588501893.951, 0.78, 0.1538, 0.71, 0.235
model-1588501844, 1588501893.996, 0.75, 0.1547, 0.66, 0.231
model-1588501844, 1588501894.042, 0.79, 0.1784, 0.75, 0.1834
model-1588501844, 1588501894.087, 0.75, 0.1731, 0.7, 0.1773
model-1588501844, 1588501894.134, 0.8, 0.1248, 0.73, 0.1795
model-1588501844, 1588501894.179, 0.78, 0.1603, 0.74, 0.1901
model-1588501844, 1588501894.222, 0.7, 0.2131, 0.78, 0.1544
model-1588501844, 1588501894.265, 0.72, 0.1928, 0.71, 0.1628
model-1588501844, 1588501894.308, 0.73, 0.1812, 0.77, 0.1773
model-1588501844, 1588501894.351, 0.75, 0.1708, 0.72, 0.1823
model-1588501844, 1588501894.395, 0.73, 0.1804, 0.66, 0.2213
model-1588501844, 1588501894.438, 0.81, 0.1565, 0.78, 0.1623
model-1588501844, 1588501894.481, 0.77, 0.1666, 0.76, 0.1485
model-1588501844, 1588501894.525, 0.77, 0.1539, 0.75, 0.1895
model-1588501844, 1588501894.567, 0.79, 0.1392, 0.71, 0.1808
model-1588501844, 1588501894.61, 0.79, 0.1219, 0.82, 0.1464
model-1588501844, 1588501894.654, 0.74, 0.1796, 0.8, 0.1357
model-1588501844, 1588501894.696, 0.7, 0.1636, 0.81, 0.1381
model-1588501844, 1588501894.739, 0.81, 0.1395, 0.73, 0.1645
model-1588501844, 1588501894.782, 0.73, 0.1881, 0.68, 0.1976
model-1588501844, 1588501894.826, 0.78, 0.1489, 0.75, 0.1641
model-1588501844, 1588501894.869, 0.76, 0.176, 0.81, 0.1364
model-1588501844, 1588501894.916, 0.76, 0.1605, 0.77, 0.1628
model-1588501844, 1588501894.96, 0.75, 0.1596, 0.73, 0.1826
model-1588501844, 1588501895.004, 0.74, 0.1814, 0.75, 0.1681
model-1588501844, 1588501895.048, 0.75, 0.1477, 0.72, 0.1978
model-1588501844, 1588501895.09, 0.73, 0.1693, 0.74, 0.1845
model-1588501844, 1588501895.132, 0.75, 0.176, 0.75, 0.1794
model-1588501844, 1588501895.176, 0.83, 0.1623, 0.69, 0.2045
model-1588501844, 1588501895.219, 0.83, 0.1329, 0.77, 0.1756
model-1588501844, 1588501895.25, 0.87, 0.1099, 0.67, 0.2138
model-1588501844, 1588501895.298, 0.75, 0.1726, 0.69, 0.2069
model-1588501844, 1588501895.343, 0.82, 0.1294, 0.75, 0.1724
model-1588501844, 1588501895.385, 0.78, 0.1637, 0.7, 0.1789
model-1588501844, 1588501895.432, 0.8, 0.145, 0.76, 0.1651
model-1588501844, 1588501895.478, 0.78, 0.1677, 0.72, 0.1761
model-1588501844, 1588501895.521, 0.74, 0.1732, 0.67, 0.2084
model-1588501844, 1588501895.567, 0.82, 0.1271, 0.75, 0.1546
model-1588501844, 1588501895.61, 0.82, 0.1211, 0.75, 0.1673
model-1588501844, 1588501895.652, 0.8, 0.1483, 0.82, 0.1383
model-1588501844, 1588501895.696, 0.82, 0.129, 0.8, 0.1537
model-1588501844, 1588501895.738, 0.83, 0.126, 0.75, 0.1592
model-1588501844, 1588501895.781, 0.79, 0.1693, 0.79, 0.1354
model-1588501844, 1588501895.825, 0.85, 0.1281, 0.73, 0.1774
model-1588501844, 1588501895.867, 0.84, 0.1232, 0.77, 0.1478
model-1588501844, 1588501895.91, 0.78, 0.1615, 0.72, 0.1846
